id,APP_NAME,USER,DATE,STAR,LIKE,TITLE,COMMENT,OS
,카카오톡 KakaoTalk,으키이니비이이리,2022-02-22T21:45:10-07:00,1,0,광고 좀 제발 안뜨게해줘요,숨겨도 뜨고…,ios
,카카오톡 KakaoTalk,콬콬오,2022-02-22T20:53:20-07:00,1,0,업데이트그만해Xㅣ발카카오야,이 카카오나무같은 놈들아,ios
,카카오톡 KakaoTalk,z try msm,2022-02-22T20:42:20-07:00,1,0,옾정 이유,한 것도 없는데 옾정이에요 문의 보내도 안돼요,ios
,카카오톡 KakaoTalk,복숭아!,2022-02-22T20:02:08-07:00,5,0,아이폰 카톡 알림 관련 건의사항,아이폰 쓰고 있는데 카톡 알림 관련해서 두 가지만 바꿔주시면 안될까요..?🥺  1. '카톡 앱 들어간 상태에서' 다른 사람한테 카톡 와도 알림 센터에 알림 남아있게 해주세요!  배너로만 뜨고 알림 센터? 그 아이폰 화면 상단 내리면 거기에는 알림이 안 뜨는데 그게 좀 불편한 거 같아요ㅜ  2. 카톡 여러 명한테서 왔을 때 한 사람 거에만 답장하고 싶어서 카톡 앱 들어가면 다른 사람 알림까지 다 사라지는 거.. 그거도 제발 나머지 알림들은 남아있게 해주시면 감사하겠습니다..,ios
,카카오톡 KakaoTalk,":&;₩,&/@;₩₩,&:/&",2022-02-22T19:20:59-07:00,2,0,계속 계정이 삭제돼요,아니 제가 어느날 카카오톡을 들어갔는데 갑자기 계정이 삭제돼서 깜짝 놀랐어요 근데 이런 일이 한두본이 아니라서 그냥 다시 계정을 만들고 친구를 추가할려고 왼쪽 맨 밑에 사람?모양 누르면 친구들 나오는데 전 안 나오고 계속 친구만 초대하라고 나와서 짜증이 남니다.이거 해킹 당한건가요?,ios
,카카오톡 KakaoTalk,8+78,2022-02-22T18:32:18-07:00,1,0,비공개,"현재 사용하는 프로필은 친구만 볼수 있고, 멀티 프르필을 모르는 사람이 봐야 하는거 아닌가요? 아님 모르는 사람은 염탐 못하게 하는 기능이라도 마들어 놓던가. 모르는 사람이 많은 새로운 채팅 방에서 멀티프로필을 사용해 들어가고 싶은대 그게 안 되내.  모르는 사람이 내 프로필 몰래 보고 씹고 다니고.  그 전부터 시도 때도 없이 울어대고, 싫은 사람도 막 친구되고 그래서 실어 했는대 정말 최악의 앱 입니다.",ios
,카카오톡 KakaoTalk,갤럭시로갈아타고싶다,2022-02-22T17:08:55-07:00,1,0,마음의 독이 되었네요,문의해도 개선도 안되고 힘들어서 못쓰겠어요 ㅜㅜ,ios
,카카오톡 KakaoTalk,?도,2022-02-22T15:33:15-07:00,2,0,카카오톡 못 들어감,카카오톡을 열었더니 업데이트하라고 뜨고 업데이트했더니 ios13으로 업데이트하라고 떠서 업데이트했더니 최신 소프트웨어라며 떠요,ios
,카카오톡 KakaoTalk,모 ㅁㅁㅁ모 ㅁㅁㅁ,2022-02-22T13:05:33-07:00,4,0,채팅방 폴더 기능 진짜 필요해료,제발 그런 천재 아이디어를 대체 왜 안 가져가시나요 아직 개발 중인 거죠??,ios
,카카오톡 KakaoTalk,Juji12469,2022-02-22T11:58:41-07:00,5,0,단톡방 무음,단톡방 무음시에 제대로 확인을 안 해 볼때가 많은 데요. 특정 단어나 이름 아이디 등으로 그 사람을 호출 할 수 있는 방법이 나왔으면 좋겠어요.,ios
,카카오톡 KakaoTalk,ㅏ어옪녀뉴ㅗㄴ,2022-02-22T11:26:44-07:00,4,0,프로필 업데이트..,제발 왜 노출되어야하는지......... 없애주셨으면 좋겠지만.. 생일 노출 선택처럼 선택할수있게 해주세요......... 제발 제발 제발 업데이트때 바꿔주세요 Please....,ios
,카카오톡 KakaoTalk,휴ㅡㅡㅏㅓㅗㅎㄹ,2022-02-22T09:35:00-07:00,1,0,너무 화가나서 미칠지경입니다,카톡자체에서 계속 렉걸려서 안들어가지고 로딩중 환면만 떠서 전원껐다켜도 안되고 그래서 삭제하고 다시 깔아서 로그인했더니 카톡방 다 날아가고;;;;: 탈퇴한것도아닌데  로그인하면 다 있어야하는데 정상아닌가요??? 화가나서 잠이안오네요 복구할 수 있도록하던가 진짜 너무하네요,ios
,카카오톡 KakaoTalk,와쒄ㅂ,2022-02-22T09:07:06-07:00,2,0,글씨체,"글씨체 좀 업데이트 해주세뇨 손글씨 위주로 업데이트좀,,,",ios
,카카오톡 KakaoTalk,어어퉅,2022-02-22T08:58:17-07:00,5,0,폰트예쁜거많이올려주세요,아이폰글꼴 예쁜거 많이 올려주세요ㅜㅜ🙏🏻,ios
,카카오톡 KakaoTalk,부평 잇,2022-02-22T08:48:07-07:00,4,0,아이폰 글씨체지원,아이폰 글씨체 좀 지원해주세요 업데이트가 너무 느린거같아요 그리고 카톡이 전보다 버벅되는 현상 좀 어떻게 해주세요,ios
,카카오톡 KakaoTalk,압빱,2022-02-22T08:13:53-07:00,3,0,아이패드 카카오톡,"채팅방 내에서 +버튼(사진, 위치, 송금 등의 기능을 사용하기 위해)을 누르면 바로 앱이 꺼지는 경우가 90퍼 이상입니다. 사진 보내기 너무 불편해 죽겠어요 고쳐주세요",ios
,카카오톡 KakaoTalk,대화방 숨기기 만들어주세요,2022-02-22T07:44:54-07:00,5,0,대화방 숨기기,카톡 대화방 숨기기가 없어서 좀 안 좋은거 같습니다 대화방 숨기기 기능 좀 만들어주세요,ios
,카카오톡 KakaoTalk,애플워치알림은?,2022-02-22T06:10:18-07:00,3,0,애플워치 알림,"애플워리알림 간혈적으로 안옵니다 계속, 확인해주세요!!",ios
,카카오톡 KakaoTalk,두명의애엄마,2022-02-22T03:47:43-07:00,2,0,제발좀!!,아이폰은 왜이리 폰트가....아쉬운걸까요.  몇개좀 폰트 업데이트좀 해주세요😭  아이폰유저도 더 꾸미고싶어요,ios
,카카오톡 KakaoTalk,가나다라민국이,2022-02-22T02:28:57-07:00,3,0,카톡 강제 종료,카톡 송금 기능을 쓰려고 그 탭에 들어가면 자꾸 강제종료가 되네요ㅠㅠㅠㅠㅠㅠ,ios
,카카오톡 KakaoTalk,슈크림맘,2022-02-22T02:18:41-07:00,3,0,제발 폰트 좀 더 만들어주세요ㅠㅠ,아이폰은 특히 카카오톡 폰트로 보낼 맛 나는데ㅠㅠ 요즘 너무 업데이트 없어서 속상해요 제발 폰트 좀 더 주세요ㅠ,ios
,카카오톡 KakaoTalk,스테코,2022-02-22T02:18:25-07:00,5,0,폰트,아이폰 사용자를 위해 다양한폰트가 많아졌으면 좋겠어요😂,ios
,카카오톡 KakaoTalk,공포의 주둥아링ㅇ,2022-02-21T22:53:27-07:00,2,0,정지 먹었어요,"저는 분명 아무것도 안 했는데 갑자기 카톡이 안 돼면서 정지를 먹었어요 ㅠㅠ 제가 카카오톡을 다시 깔고 지워도 안 돼고, 비밀번호를 쳤는데도 안 돼요 ㅠㅠ",ios
,카카오톡 KakaoTalk,토마스훈,2022-02-21T22:41:39-07:00,1,0,02/22일자 업데이트 이후 정산하기기 안되네요,제목을 참고 바랍니다.,ios
,카카오톡 KakaoTalk,숭아라뷰라븅,2022-02-21T21:22:26-07:00,5,0,좋아요~ 그런데 글꼴 추가 더 안될까요 ㅠ,아이폰이라 폰트를 못해 아쉬운데 카카오톡에 설정 할 수 있어 너무 만족하고 있는데요 예쁜 글꼴 더 추가 되었으면 좋겠어요 🙏🏻,ios
,카카오톡 KakaoTalk,빨리 고쳐조요,2022-02-21T20:37:38-07:00,1,0,오픈 채팅 수정 부탁,오픈 채팅을 만들면 왜 익명으로 들어오는 사람들은 신고 접수가 안되고 억울하게 신고 당하면 저만 제한 생기죠?? 너무 형평성에 어긋 나는 것 같아요 아무리 신고를 해도 제가 한 신고는 적용 도 안되고 무조건 제 방에 들어온 사람들 신고만 접수 하고 너무 해요 그냥 아무 사유 없이 신고 하는 사람들이 정말 많은데 깐깐한 사유로 허가를 해주셔여죠;;;,ios
,카카오톡 KakaoTalk,아아아아아아ㅏ아아아아아아아,2022-02-21T20:09:36-07:00,5,0,카카오톡 단톡방 초대 수락/거절 기능,"카카오톡 정말 잘 사용 중입니다!  그런데 원하지 않는 단톡방에 초대되는 게 불편해보이는 사람들이 적지 않아보입니다… 그래서 사람들이 개인적으로 단톡방 초대 수락/거절 기능을 설정해놓고 단톡방 초대를 받으면 수락이나 거절을 할 수 있게하고, 그 단톡방에 누가 들어가있는지 대화내용 미리보기를 조금 제공하면 더 만족스럽게 카카오톡을 사용할 수 있을 것 같습니다.  감사합니다!",ios
,카카오톡 KakaoTalk,쪼꼬 쪼꼬,2022-02-21T18:24:18-07:00,4,0,나가는데…………..?,다 좋은데 나간 채팅방이 계속 안 나가다고 떠요,ios
,카카오톡 KakaoTalk,햐냐야저냐탸야더너느느,2022-02-21T10:47:41-07:00,4,0,정지,카톡 정지 당했는데 어떻게 푸나요,ios
,카카오톡 KakaoTalk,무밈무밈,2022-02-21T10:35:08-07:00,5,0,프로필업데이트표시 없애고 스토리기능 만들어주세여,프로필 바꾸면 상대방한테 뜨는거 자유로 해주고 인스타그램처럼 스토리기능 만들어주셨으면해요ㅠㅠ 인스타안하는 1인으로서 카카오톡 하이라이트기능말구 그냥 스토리기능이용 ㅠㅠ,ios
,카카오톡 KakaoTalk,힝헝훙,2022-02-21T08:13:54-07:00,5,0,꼭 읽어주세요! 간곡히 요청드리는 건의사항입니다,"저는 제 번호를 상대가 가지고 있으면 누구나 제 프로필을 볼 수 있는게 싫어서 멀티프로필을 주로 사용하는 사람입니다. 멀티프로필에 친한 지인과 소중한 가족을 넣어두고 프로필 사진과 배경 사진으로 일상 공유를 하는데요, 본계정과 달리 멀티프로필은 1년이 지나면 기록이 삭제된다는 것과 갤러리 형식으로 보는게 어렵다는 단점을 갖고있어서 조금 슬픕니다🥺 저처럼 멀티프로필의 기능을 역으로 사용하여 소중한 사람들과 추억을 공유하는 사람들이 꽤나 많습니다. 멀티프로필의 프로필과 배경 사진의 유효기간과 뷰 방식을 일반 프로필과 동일하게 해주셨으면 좋겠습니다. 전체 멀티프로필을 다 하면 메모리 차지가 커질수도 있으니(사실 문외한이라 잘 모릅니다.) 하나의 멀티프로필이라도 해주셨으면 좋겠어요. 추억 보존을 위해서 꼭 부탁드립니다.",ios
,카카오톡 KakaoTalk,크아좀하자,2022-02-21T08:04:55-07:00,5,0,좋긴한데 대화방 모아놓는 기능 추가 ㅠ,"대학교 단톡방이나 일하는 곳 단톡방,친구 단톡방 이런 것들을 따로 모아놓을 수 있게 폴더 같은 기능 생기면 좋을 것 같아요 ㅠㅠ 특히 대학교는 수업마다 단톡을 만드니까 하나하나 찾는게 너무 힘들어서 ㅠㅠ 그런 기능이 추가되면 좋을 것 같아요 !!!!!",ios
,카카오톡 KakaoTalk,올ㄹㄹㅎ,2022-02-21T08:01:04-07:00,1,0,멀티프로필,카톡 부캐시대는 무슨 프라이버시 지켜준다? 인간관계 믿음으로 다 깨지고 정신병 의심병 말기 환자들은 미쳐갈듯 제발 이딴기능좀지워라,ios
,카카오톡 KakaoTalk,ㄱ.ㅇ.ㅂ.,2022-02-21T07:37:54-07:00,4,0,좋은데요…,혹시 카카오톡 앱 내에서만 보이스톡이나 페이스톡 수신음 음량을 조절하거나 무음처리하는 방법은 없나요?,ios
,카카오톡 KakaoTalk,jaa_44,2022-02-21T06:59:40-07:00,3,0,제발 카통해킹 안되게 지문인식이나 얼굴 인식기능을 넣어주세요,제발 카톡 해킹은 아무도 안당하게 지문이라던가 얼굴인식 같은거를 추가 하면 안될까요 ? 카톡 해킹 때문에 제 할일 아무것도 못하고 있습니다 카톡 해킹은 절때 안되게 지문인식을 만들거나 얼굴인식 기능을 넣는건 어떤가요 ?,ios
,카카오톡 KakaoTalk,리나슈가,2022-02-21T06:59:33-07:00,5,0,"어렸을때부터 이용한 정말 좋은, 정말 유명한 앱",저기 정말정말 좋은 앱인건 다들 아실꺼라 생각해요 별점이 왜 저렇게 낮은지는 몰라도 다들 사용하는 앱일정도로 정말 좋은 앱이죠..그런데 업데이트할때 책갈피좀 늘려주시면 안될까요ㅜㅜ 책갈피가 있어서 너무 좋은데 10개밖에 안되는 제한이 있어서 너무 아쉽습니다..,ios
,카카오톡 KakaoTalk,케빈07Wn,2022-02-21T06:31:53-07:00,5,0,전반적으로 좋습니다! 다만..,"전반적으로 GUI의 맵시나 기능 접근성 같은 부분은 상당히 좋습니다 또한 지원되는 부가 편의기능도 유용하게 사용하고 있습니다  다만 한 가지 부탁하고 싶은 것이 있습니다  저는 카카오톡의 화면 잠금 기능을 사용하는데요, PIN번호를 눌러서 잠금 해제를 하는 방식을 사용할 때 앱 실행 초반에 버튼을 누를 때, 약간이라도 숫자 버튼을 벗어났을 때 입력이 심하게 씹히는 경향이 있어서 잠금 키패드가 좀 더 잘 입력이 됐으면 좋겠습니다.  숫자 주변에 원 모양으로 윤곽을 넣으면 더 효과가 좋을 것도 같고요  PIN 대신에 패턴을 사용하니 PIN 씹힐 때보단 덜 불편하긴 한데 패턴 모양이 표시되는 것이 혹여나 다른 사람이 볼까 봐 좀 불편하더라구요 그래서 패턴 설정에 패턴 표시를 숨기는 기능이 있었으면 좋겠습니다  요즘에 생채인식을 안 쓰다 보니 느꼈네요;;  항상 수고해주셔서 감사합니다!",ios
,카카오톡 KakaoTalk,hhhhhppppppppttttttttttooooo,2022-02-21T06:23:58-07:00,5,0,이렇게 하면 보실까요?,"전형적인 겉만 화려하고 안에는 불편한게 너무 많네요. 전화상담을 없애셨으면 고객센터에서 제대로 된 피드백이 있어야 하는것 아닌가요? 챗봇은 정말 도움이 되는게 하나도 없고요. 참 대응도 너무 느리고 자꾸 뭔가 조잡하게 기업을 키우시려고 하는것 같은데, 그럼 유도리 있게 키우시길. 조잡하게 고객들 혼란시키면서 막무가내로 업데이트 그만해주시고 고객대응 제대로 해주세요. 지금 이 리뷰들만 봐도 카카오톡이란 기업이 얼마나 고객에 대한 배려가 없는지 보이시지 않나요? 무작정 기업을 키우기 보단 초심 찾아주세요.",ios
,카카오톡 KakaoTalk,후허래달,2022-02-21T04:57:43-07:00,5,0,다좋은데,이모티콘 플러스만 사용하면 렉이없던 아이폰도 타자를칠따 버벅거리게되서 이모티콘자유롭게쓸수있는건 너무 좋으나 버벅거리는 현상때매 좀 꺼려지긴합미다 이부분 개선이 좀 되었으면 좋겠습니다 거의 아이폰쓰는분들은 렉이없는거에 장점을두는데 .. 이모티콘플러스만 사용하면 버벅거리니..ㅠ,ios
,카카오톡 KakaoTalk,G_eun,2022-02-21T04:03:31-07:00,5,0,채팅방 나가면 다시 초대 못하는 기능 만들어주세여ㅠ̼̫ㅠ̼̫,채팅방 나가면 다시 초대받고 싶지 않은 방이 있는데 톡방 나가도 초대 못하는 그런 기능 만들어주실수 없나요오..,ios
,카카오톡 KakaoTalk,코카콜라 한 잔 주소,2022-02-21T03:57:11-07:00,4,0,아이폰도 키워드 알림 제공해주세요!,갤럭시 쓰다가 아이폰으로 갈아탔는데 너무 불편해요ㅜㅜ,ios
,카카오톡 KakaoTalk,미리쨔앙,2022-02-21T00:37:54-07:00,1,0,아니 카톡 미리보기 내용 왜 이따구로함?,이름 바로옆에 카톡온거 내용 나오다가 이번에 왜 내용이 밑으로감? 보기 겁나 불편해;  왜 항상 가면갈수록 카톡은 구려지냐...,ios
,카카오톡 KakaoTalk,Qqdfhfew,2022-02-20T23:09:30-07:00,1,0,ㅋㅋㅋㅋㅋㅋ,이새끼들은 점점 퇴화하노 ㅉㅉㅉ,ios
,카카오톡 KakaoTalk,함서영실명별명닉네임,2022-02-20T23:09:10-07:00,1,0,.,카카오 옛날버전으로 다시 돌려놔 주세요,ios
,카카오톡 KakaoTalk,대왕도토리군,2022-02-20T21:36:34-07:00,3,0,아이패드에서 이모티콘 사용중 다운됨,빨리 수정해주세요 아이패드에서 메세지 작성중에 이모티콘 쓰려고 하면 다운됩니다. 작성하고 있던 메세지도 전부 날아가버리고 다시 켜야하고 너무 불편해요,ios
,카카오톡 KakaoTalk,헣흫힣ㅇㅅㅇ,2022-02-20T21:22:53-07:00,3,0,글씨체 추가 해주세여,어비컹컹체가 너무 쓰고 싶슴도ㅏㅠㅠ,ios
,카카오톡 KakaoTalk,박문대 졸귀탱,2022-02-20T19:45:47-07:00,3,0,테마이용,기본테마를 사용하고 싶어서 기본테마를 사용하는데 눈이 내리는 이모트가 나와서 테마를 썼더니 계속 눈이 내리는 이모트가 나와 너무 불편해요,ios
,카카오톡 KakaoTalk,쏘연연연연,2022-02-20T15:32:11-07:00,1,0,하 대화,갑자기 대화방 날라갔어요 ㅋ,ios
,카카오톡 KakaoTalk,ㅇ익명ㅇ,2022-02-20T15:27:32-07:00,1,0,카톡이이상해요,카톡이 안되서 다시 다운하려는데 다운이 안돼네요,ios
,카카오톡 KakaoTalk,배고팡팡랜드,2022-02-20T06:34:28-07:00,5,0,카톡폰트,카카오톡 폰트 업데이트 제발 부탁드립니당 ㅠㅠ 업데이트 하라고 해서 이번에도 기대했는데 폰트 바꾸는 재미가 아이폰만의 묘미였는데 부탁 드려요,ios
,카카오톡 KakaoTalk,이죄현 여친,2022-02-20T05:47:43-07:00,1,0,카카오톡 오픈채팅,관리자님 제발… 오픈채팅 프로필 적어도 다섯 개로 늘려 주시면 안 될까요? ㅠㅠ  세 개는 너무 턱없이 부족한 것 같아요 예전처럼 10 개는 안 바랄게요… 딱 5 개만… 5 개만 만들어 주시면 만족할게요…,ios
,카카오톡 KakaoTalk,또잉웅,2022-02-20T05:16:47-07:00,5,0,일부로 5개,본인인증 초기화하는거 제발 쉽게할수있도록 해주세요 카카오 별로 안 쓸땐 신경을 안썼는데 카톡으로 선물하기도 그렇고 요즘에 카카오 많이 쓰면서 이제야 불편한 걸 알았네요,ios
,카카오톡 KakaoTalk,추.ㄱ.ㅏ..,2022-02-20T05:05:30-07:00,5,0,차단 목록 정리..,"안녕하세요! 카카오톡에 있는 좋은 기능들 정말 다 잘 쓰고 있는데요, 한가지 추가되었으면 하는 점이 있어서 남깁니다. 카카오톡에 더이상 소식을 알고 싶지 않고 연락하고 싶지 않은 사람을 차단할 수 있는 기능이 있는데요, 이후 차단을 유지한 채 차단 목록에서도 없애는 건 불가능해서 불편합니다. 존재를 잊고 지내고 싶은건데 차단목록에 그대로 이름이 남아있으니까 불편하네요ㅠㅠ 아예 깔끔하게 없앨 수 있도록 차단목록에서도 삭제가 가능할 수 있었으면 좋겠습니다!",ios
,카카오톡 KakaoTalk,HarryKim565,2022-02-20T02:23:20-07:00,4,0,카카오톡 통화기능 관련,카카오톡으로 통화할 때 화면 꺼지는거 수정해주세요. 친구와 통화할 때 자꾸 꺼져서 불편해요 아니면 기능을 추가...,ios
,카카오톡 KakaoTalk,도곤룡,2022-02-19T22:44:29-07:00,2,0,아이폰13사용중 페이스톡,아이폰13이문제인건지 톡이문제인건지 자꾸 페이스톡중 말소리 끊김현상이 생기네요 ㅜㅜ 아이폰에서는문제없다는데ㅜㅜ뭐가문제인가요?,ios
,카카오톡 KakaoTalk,큐티뽀짝지유,2022-02-19T21:04:07-07:00,4,0,디데이 오류,아이패드로 보면 디데이가 안 보여요,ios
,카카오톡 KakaoTalk,9 Purpose,2022-02-19T18:53:08-07:00,2,0,쓸데없는기능너무많음,점점 갈수록,ios
,카카오톡 KakaoTalk,뚜루루루루뚜루,2022-02-19T16:59:36-07:00,1,0,채팅방이 안보여요,메세지 알림창에 떠서 답장하려고 하면 채팅방에는 새로운 메세지 표시가 안돼있고 답장도 안보내짐 삭제하고 다시 깔았더니 이제 기존 채팅방 하나도 안보이고 배지에 메세지 숫자만 보임 ㅡㅡ,ios
,카카오톡 KakaoTalk,제 옾챗 살려주세요 ㅠㅠ,2022-02-19T16:52:39-07:00,3,0,오픈채팅 정지,저 오픈채팅 정지 풀어주실수 있을까요 ㅠ 며칠이나 정지 먹는지도 안 뜨는데 이거 영구정진가요,ios
,카카오톡 KakaoTalk,구땅수,2022-02-19T16:37:26-07:00,1,0,아니,만 14세 미만이라고 전부다 막힘,ios
,카카오톡 KakaoTalk,김은서공쥬님,2022-02-19T06:10:37-07:00,1,0,카톡이 안깔려요.,안깔령ㅅ,ios
,카카오톡 KakaoTalk,녹티스14남,2022-02-19T05:31:48-07:00,4,0,카톡들어가면 방금 했던 화면이뜸,"카톡에 빠르게 나가고 다시들어오면 카톡 화면이 방금 그림으로 갑자기 떳다가 사라집니다. 그거때문에 친구한테 카톡내용 다 노출되기도하고 너무 불괴합니다. 제발 고쳐주세요ㅠㅠ  전 카톡에들어가면 로딩중으로 노란화면이 떠야하는데 방금 했던 카톡화면이나와요. 그래서 친구한테 말하니까 자기도 그런적 많다하네요.  게발자님 부탁합니다. 다른건 다좋아요.특히카카오티비와 오픈체팅,또 프로필음악까지 그러니 이런 버그좀 수정해주세요.ㅠㅠㅠ",ios
,카카오톡 KakaoTalk,황경태,2022-02-19T02:56:09-07:00,1,1,비밀먼호 찾기눌렀는데 휜색 바탕화면만 나오고 아무것도 안들어가져요,쫌 제대로 만들어주세요,ios
,카카오톡 KakaoTalk,gukcdas,2022-02-19T02:53:41-07:00,4,0,로그아웃이 안됩니다,카카오톡의 시스템에 대해 굉장히 긍정적입니다.  다만 카카오톡의 유일한 단점은 로그아웃이 어렵다는 것이라고 생각합니다.  로그아웃을 할 수 있게 만들어주시면 정말 편하고 좋을 것 같습니다.,ios
,카카오톡 KakaoTalk,Dms5273,2022-02-19T01:33:44-07:00,1,0,프로필 업데이트 알림 없애주세요,"프로필 상태메세지 음악만 바꿔도 다른 사람 카톡에 업데이트 했다고 뜨는거 진짜 없애주세요. 아니면 자기 선택으로 공개/비공개로 바꿔주시던가요. 그냥 내 카톡에서만 안보이게 하는거 말고 다른 사람한테 제 변경 사실이 안뜨면 좋겠다구요. 살짝만 변경해도 다른 사람한테 이거 바꿨다 저거 바꿨다 알림 뜨는거 그냥. 그냥 불편해요 아주. 불편해서 카톡이랑 더 멀어지는 거구요. 카카오톡 이용자들이 더 이용하고 싶게끔 만드셔야 하는거 아니에요...? 왜 사용하기 조심스럽고 불편하도록 바꾸신건지,,때로는 나의 기분에 따라 음악만 살짝 조용히 바꾸고 작은 만족감을 느끼고 싶은데 이건 뭐 나의 상태를 온동네 떠벌리는 느낌이에요.. 그래요,, 뭐 그냥 제가 카톡 프사 상메 음악을 아예 안바꾸고 사용하라는거죠,,,? 하 카톡 개발자분들은 사용자 필요와 욕구, 생각에 대한 설문을 좀 더 적극적으로 하셔야 할 것 같아요. 회사 내에서만 소규모 사람들끼리 회의하지 마시구요..",ios
,카카오톡 KakaoTalk,보림찡,2022-02-19T00:14:21-07:00,2,0,제발,반응 표시에 화나요 만들어 주세요 너무 필요해요,ios
,카카오톡 KakaoTalk,채팅방 폴더기능,2022-02-18T21:11:28-07:00,5,0,채팅방 폴더기능,채팅방 폴더기능 만들어주세요…  제발 부탁드립니다,ios
,카카오톡 KakaoTalk,어몽어스 쉽다,2022-02-18T18:04:54-07:00,3,0,오픈프로필ㅠㅠ,예전에는 포스트에 움짤 올리는데 됐었는데 이제는 안되더라구요ㅠㅠ 이점 바꿔주세요ㅠㅠ 움짤 올릴구 있게 해주세요ㅠㅠ,ios
,카카오톡 KakaoTalk,Love아드마리❤️,2022-02-18T17:12:19-07:00,5,1,백신 ㅠ,만14세미만은 백신 맞아도 QR코드에서 접종정보를 불러올 수 없다는데 어떻게 하는 방법이 있을까요?,ios
,카카오톡 KakaoTalk,휭니래아챵,2022-02-18T16:42:12-07:00,5,0,카톡 프로필에서 노래 숨기기 기능 추가해 주세요,간곡하게 부탁드립니다.,ios
,카카오톡 KakaoTalk,jjjiinneeee,2022-02-18T06:05:17-07:00,4,0,프로필,누가 제 프로필을 봤을때 본사람이 나왔으면 좋겠어요!,ios
,카카오톡 KakaoTalk,올러오소소,2022-02-18T05:08:07-07:00,3,0,알림이 안 와요,다른 앱들 알림은 다 잘 뜨는데 카톡만 알림이 자꾸 누락되네요 ;;;,ios
,카카오톡 KakaoTalk,네이버 성유리,2022-02-18T03:44:43-07:00,1,0,9.6.6 업데이트시 로그아웃되고,로그아웃되어있어 로그인했더니 나가기한 채널들이 목록에 전부 나오고 지우기한 메시지도 나오는 것 같음 기본적인 테스트도 안하고 배포하나,ios
,카카오톡 KakaoTalk,haaarinnn,2022-02-18T03:11:19-07:00,1,1,카톡 알림이 그때그때 안떠요ㅜㅜ,xs인데 커톡이 오면  카톡 알림이 바로 안뜨고  채팅목록까지 들어가면  그제서야 카톡이 몰아서 떠요 개선 좀 해주세요 몇달째인지 모르겠네요,ios
,카카오톡 KakaoTalk,하제발똑,2022-02-18T02:32:10-07:00,1,0,카카오톡 선물하기,"카카오톡 선물하기도 다른 쇼핑 어플처럼 판매자에게 바로 문의할수있게해주세요 불편해요 판매자 문의 한참 찾다가 없어서 카카오톡 문의하기에 남겼는데 너무 번거로워요 근데 카톡 일 안해서 답변 기다리다가 선물 다 취소했는데 10일만에 답변받음 ㅎㅎ 약올리는것도 아니고 ,,네이버쇼핑 선물하기로 갈아탈듯",ios
,카카오톡 KakaoTalk,zxc477773,2022-02-17T22:02:06-07:00,5,0,모르는 사람한테는 안뜨게 좀,탈퇴하고 다시 만들면 좋겠지만 그럴순 없으니 제발 모르는 사람한테는 제 프로필이 아예 뜨지도 않게 하는 방법 없나요.. 특정인이 아니라서 차단을 할 수가 없어요. 카톡 친구가 아닌 사람한테 메시지 오는게 스트레스입니다 제 번호만 알면 바로 카톡에 뜨는게 좀... 이 부분 보완해주셨으면 좋겠습니다,ios
,카카오톡 KakaoTalk,":.:.:.:.,",2022-02-17T21:40:29-07:00,1,0,기능,상단에 업데이트한 친구 좀 없애주세요,ios
,카카오톡 KakaoTalk,로블 록스 자라는 윤,2022-02-17T21:17:09-07:00,5,0,7새대 카톡 안보임,안녕하새여 아이패드7새대 쓰고있는 초등생입니다. 핸드폰으로는 방금온카턱이잘보이는대 패드론 안보여요..,ios
,카카오톡 KakaoTalk,rudaam,2022-02-17T21:07:58-07:00,2,1,워치알림이안와요,다른 앱들은 잘 오는데 카톡은 워치알림이 한 80%는 안 와요 ;;;; 알림꺼놓은방도 아닌데 불편합니다...,ios
,카카오톡 KakaoTalk,Mzzziiiiiii,2022-02-17T20:41:32-07:00,5,0,아이패드 오픈채팅방 구분,제발 아이패드도 오픈채팅방이랑 일반채팅방 구별해둘수 있게 업데이트 좀 해주세요 제발제발,ios
,카카오톡 KakaoTalk,뛟뷃숇,2022-02-17T19:18:43-07:00,5,0,현재 활동중 기능,누가 지금 활동하고 있는지 알면 대화할 때 메세지를 더 빨리 읽고 편리할 것 같아서 현재 활동중 기능을 추가해주셨으면 합니다!!,ios
,카카오톡 KakaoTalk,화투패,2022-02-17T08:28:38-07:00,1,0,카카오톡 네트워크 문제,친구랑 보이스톡 전화하는데 두번이나 끊기네요.. 네트워크 문제라는데ㅜㅜ 심한 거 같아요,ios
,카카오톡 KakaoTalk,늘나린,2022-02-17T08:15:20-07:00,1,1,알람 이상함,알람 너무 안 오거나 늦게 뜸,ios
,카카오톡 KakaoTalk,아잉돌,2022-02-17T07:56:23-07:00,5,0,카톡 너무 좋은데,프로필 바꾸면 빨간 색 알림 뜨는 거 없애주면 안되나요 제발 항상 몰래 음악 바꾸고 사진 바꾸고 그러는데 맨날 뜬대요 애들이 .. 근데 또 안 바꾸면 근질근질거리고ㅜㅜ 제발 관종같아보여서 없애주세요 ..,ios
,카카오톡 KakaoTalk,인플루언서,2022-02-17T06:24:39-07:00,1,0,키워드알림,키워드알림 제발 쓰게해줘,ios
,카카오톡 KakaoTalk,돈에 미쳤구나,2022-02-17T04:28:37-07:00,4,0,오류인지 저만그런지 지웠다 깔아도 그대로네요,요즘 알림 타고 들어가면 온 카톡이 바로 안보이네요,ios
